customerID;jobID;bookingTime;vaTime;startX;startY;endX;endY;
20255;AP0255;17.06.2016 05:22;17.06.2016 05:22;476146.1858;5552799.663;476214.6474;5553028.595;
20256;AP0256;17.06.2016 05:24;17.06.2016 05:24;475972.4066;5552967.758;475867.2331;5553065.824;
20257;AP0257;17.06.2016 05:24;17.06.2016 05:24;476239.7903;5553013.101;476077.6746;5552790.958;
20258;AP0258;17.06.2016 05:25;17.06.2016 05:25;476252.5876;5552825.317;476116.1496;5553099.909;
20259;AP0259;17.06.2016 05:30;17.06.2016 05:30;476137.4892;5552880.189;476053.7689;5553056.491;
20260;AP0260;17.06.2016 05:32;17.06.2016 05:32;475932.121;5553058.898;476131.7226;5553240.931;
20261;AP0261;17.06.2016 05:33;17.06.2016 05:33;476236.2656;5552799.323;476349.2281;5553155.882;
20262;AP0262;17.06.2016 05:33;17.06.2016 05:33;476099.4268;5552877.161;476833.5612;5552800.993;
20263;AP0263;17.06.2016 05:36;17.06.2016 05:36;476318.1391;5552782.621;476222.9732;5552854.399;
20264;AP0264;17.06.2016 05:39;17.06.2016 05:39;475991.4144;5552680.984;476033.0351;5553052.271;
20265;AP0265;17.06.2016 05:39;17.06.2016 05:39;476225.7316;5553009.478;476872.6567;5552715.19;
20266;AP0266;17.06.2016 05:40;17.06.2016 05:40;476767.1474;5553235.826;476822.7271;5553021.796;
20267;AP0267;17.06.2016 05:41;17.06.2016 05:41;476878.0417;5552874.599;476477.0154;5552891.783;
20268;AP0268;17.06.2016 05:41;17.06.2016 05:41;476658.5107;5552816.154;476674.6337;5552782.817;
20269;AP0269;17.06.2016 05:43;17.06.2016 05:43;476090.0383;5552733.796;476490.3649;5552731.204;
20270;AP0270;17.06.2016 05:46;17.06.2016 05:46;476098.0849;5552697.155;476803.5281;5552700.628;
20271;AP0271;17.06.2016 05:47;17.06.2016 05:47;476094.0049;5552900.994;476521.0304;5552797.285;
20272;AP0272;17.06.2016 05:50;17.06.2016 05:50;476083.9965;5553298.783;476764.3595;5552380.31;
20273;AP0273;17.06.2016 05:50;17.06.2016 05:50;476417.6735;5552672.998;476581.753;5552691.865;
20274;AP0274;17.06.2016 05:51;17.06.2016 05:51;476720.0376;5552701.881;476494.1361;5552812.3;
20275;AP0275;17.06.2016 05:55;17.06.2016 05:55;476221.0677;5552866.719;476460.2818;5552925.208;
20276;AP0276;17.06.2016 05:57;17.06.2016 05:57;476235.0604;5553011.882;476551.6581;5552854.457;
20277;AP0277;17.06.2016 05:58;17.06.2016 05:58;476441.818;5552962.091;476703.1759;5552968.303;
20278;AP0278;17.06.2016 06:03;17.06.2016 06:03;476472.1439;5552901.514;476722.0464;5552425.034;
20279;AP0279;17.06.2016 06:04;17.06.2016 06:04;476234.3855;5552430.438;476524.8984;5552268.974;
20280;AP0280;17.06.2016 06:05;17.06.2016 06:05;476456.7404;5552511.302;476539.0976;5552254.884;
20281;AP0281;17.06.2016 06:07;17.06.2016 06:07;476156.1425;5552336.402;475948.8354;5552747.376;
20282;AP0282;17.06.2016 06:10;17.06.2016 06:10;476355.0635;5552406.421;476097.6622;5552732.038;
20283;AP0283;17.06.2016 06:11;17.06.2016 06:11;476004.8502;5553064.191;476301.9978;5552787.625;
20284;AP0284;17.06.2016 06:13;17.06.2016 06:13;476107.8095;5552841.368;476451.663;5552622.163;
20285;AP0285;17.06.2016 06:14;17.06.2016 06:14;476173.6424;5552913.441;476019.3105;5552779.695;
20286;AP0286;17.06.2016 06:17;17.06.2016 06:17;475995.6554;5552911.903;476293.1216;5552991.385;
20287;AP0287;17.06.2016 06:17;17.06.2016 06:17;476704.4902;5552461.226;476043.1238;5553054.325;
20288;AP0288;17.06.2016 06:19;17.06.2016 06:19;476716.077;5552437.34;476009.8192;5552859.378;
20289;AP0289;17.06.2016 06:22;17.06.2016 06:22;476290.1794;5552266.581;476658.6234;5552763.192;
20290;AP0290;17.06.2016 06:23;17.06.2016 06:23;476418.0333;5552332.353;476457.3152;5552760.518;
20291;AP0291;17.06.2016 06:24;17.06.2016 06:24;476877.5171;5552972.409;476579.5109;5552696.247;
20292;AP0292;17.06.2016 06:24;17.06.2016 06:24;476569.1;5552537.078;476622.2411;5552924.754;
20293;AP0293;17.06.2016 06:31;17.06.2016 06:31;476131.0743;5552908.169;476071.2408;5552738.128;
20294;AP0294;17.06.2016 06:32;17.06.2016 06:32;475961.5593;5553057.129;476249.0557;5552853.988;
20295;AP0295;17.06.2016 06:33;17.06.2016 06:33;476496.2471;5552743.88;476095.4629;5552977.365;
20296;AP0296;17.06.2016 06:34;17.06.2016 06:34;476903.4058;5552772.169;475905.1053;5553287.966;
20297;AP0297;17.06.2016 06:35;17.06.2016 06:35;475867.1468;5553164.591;476282.7118;5552782.533;
20298;AP0298;17.06.2016 06:38;17.06.2016 06:38;476145.1114;5553188.849;476277.5565;5552854.134;
20299;AP0299;17.06.2016 06:38;17.06.2016 06:38;476102.9255;5552979.112;476246.9536;5552752.95;
20300;AP0300;17.06.2016 06:40;17.06.2016 06:40;476316.9869;5552883.73;476068.1457;5553024.055;
20301;AP0301;17.06.2016 06:40;17.06.2016 06:40;476292.4885;5553006.515;476174.4887;5552910.403;
20302;AP0302;17.06.2016 06:41;17.06.2016 06:41;476205.9963;5552741.755;476148.0369;5553107.568;
20303;AP0303;17.06.2016 06:42;17.06.2016 06:42;476423.5128;5553193.122;476443.4629;5553094.413;
20304;AP0304;17.06.2016 06:45;17.06.2016 06:45;476322.4162;5553239.734;476859.6958;5552933.462;
20305;AP0305;17.06.2016 06:47;17.06.2016 06:47;476261.6819;5553039.858;476877.8469;5552875.224;
20306;AP0306;17.06.2016 06:48;17.06.2016 06:48;476624.2252;5553046.44;476464.1851;5552799.267;
20307;AP0307;17.06.2016 06:48;17.06.2016 06:48;476184.3208;5553034.462;476184.357;5553034.324;
20308;AP0308;17.06.2016 06:49;17.06.2016 06:49;476072.5336;5552737.829;476096.9404;5552977.711;
20309;AP0309;17.06.2016 06:50;17.06.2016 06:50;476416.0359;5553013.593;476053.6017;5552761.865;
20310;AP0310;17.06.2016 06:51;17.06.2016 06:51;476534.9993;5552782.63;476189.8009;5552983.556;
20311;AP0311;17.06.2016 06:54;17.06.2016 06:54;476080.892;5553074.682;476766.9506;5552481.985;
20312;AP0312;17.06.2016 06:54;17.06.2016 06:54;476291.169;5553006.42;476863.6552;5553016.612;
20313;AP0313;17.06.2016 06:55;17.06.2016 06:55;476017.4558;5552800.526;476662.7452;5552547.285;
20314;AP0314;17.06.2016 06:55;17.06.2016 06:55;476262.2716;5552755.301;476698.1874;5552329.574;
20315;AP0315;17.06.2016 06:57;17.06.2016 06:57;476035.0082;5552700.733;476352.6329;5552254.485;
20316;AP0316;17.06.2016 06:59;17.06.2016 06:59;476271.6624;5552829.766;476086.2489;5552381.692;
20317;AP0317;17.06.2016 07:03;17.06.2016 07:03;476748.5836;5553298.329;476632.1916;5552930.739;
20318;AP0318;17.06.2016 07:05;17.06.2016 07:05;476434.1913;5553120.426;476774.5635;5553211.4;
20319;AP0319;17.06.2016 07:06;17.06.2016 07:06;476858.8067;5552500.746;476110.2978;5552830.743;
20320;AP0320;17.06.2016 07:08;17.06.2016 07:08;476735.1867;5552476.317;476072.3071;5552927.526;
20321;AP0321;17.06.2016 07:09;17.06.2016 07:09;476539.3909;5552842.308;476847.2814;5552709.844;
20322;AP0322;17.06.2016 07:10;17.06.2016 07:10;476472.2784;5552810.594;476867.3555;5552807.883;
20323;AP0323;17.06.2016 07:11;17.06.2016 07:11;476109.9453;5552806.793;476662.1329;5552357.799;
20324;AP0324;17.06.2016 07:13;17.06.2016 07:13;475865.5992;5553127.221;476809.0614;5552701.794;
20325;AP0325;17.06.2016 07:18;17.06.2016 07:18;476004.4107;5552683.932;476092.8681;5552906.739;
20326;AP0326;17.06.2016 07:18;17.06.2016 07:18;476092.8915;5552906.621;476092.788;5552800.154;
20327;AP0327;17.06.2016 07:19;17.06.2016 07:19;476137.4291;5552983.526;476094.4442;5552898.774;
20328;AP0328;17.06.2016 07:20;17.06.2016 07:20;476096.8691;5552888.082;475986.7544;5553292.902;
20329;AP0329;17.06.2016 07:22;17.06.2016 07:22;476050.423;5552651.725;476285.7696;5552772.56;
20330;AP0330;17.06.2016 07:22;17.06.2016 07:22;476232.0679;5552669.465;476197.671;5552578.461;
20331;AP0331;17.06.2016 07:24;17.06.2016 07:24;475966.3943;5553057.918;476881.2457;5552864.32;
20332;AP0332;17.06.2016 07:24;17.06.2016 07:24;476187.1377;5552978.89;476577.6076;5552876.633;
20333;AP0333;17.06.2016 07:24;17.06.2016 07:24;476639.4706;5552262.639;476734.4885;5553258.867;
20334;AP0334;17.06.2016 07:25;17.06.2016 07:25;476531.6441;5552502.569;476635.8823;5553229.366;
20335;AP0335;17.06.2016 07:25;17.06.2016 07:25;476015.8262;5552818.829;475971.0406;5553058.676;
20336;AP0336;17.06.2016 07:26;17.06.2016 07:26;476257.7153;5553038.908;476129.3292;5552985.81;
20337;AP0337;17.06.2016 07:26;17.06.2016 07:26;476464.5123;5552682.816;476051.0951;5552757.987;
20338;AP0338;17.06.2016 07:28;17.06.2016 07:28;476233.3575;5552811.941;475867.6878;5553048.738;
20339;AP0339;17.06.2016 07:29;17.06.2016 07:29;476604.9759;5552653.839;476149.2672;5553172.684;
20340;AP0340;17.06.2016 07:30;17.06.2016 07:30;476833.8284;5553026.609;475983.7615;5552679.247;
20341;AP0341;17.06.2016 07:31;17.06.2016 07:31;476086.4151;5552734.63;476682.4975;5552959.051;
20342;AP0342;17.06.2016 07:31;17.06.2016 07:31;476090.3326;5552919.55;476698.7084;5552677.052;
20343;AP0343;17.06.2016 07:32;17.06.2016 07:32;475931.4567;5553064.287;476625.4965;5552588.489;
20344;AP0344;17.06.2016 07:33;17.06.2016 07:33;476158.3779;5552881.561;476538.0716;5552822.676;
20345;AP0345;17.06.2016 07:36;17.06.2016 07:36;476759.5894;5552580.322;476292.1562;5552995.74;
20346;AP0346;17.06.2016 07:39;17.06.2016 07:39;476661.2368;5552948.208;476143.0975;5552837.401;
20347;AP0347;17.06.2016 07:40;17.06.2016 07:40;476815.6049;5552590.36;475868.3534;5553023.728;
20348;AP0348;17.06.2016 07:41;17.06.2016 07:41;476657.8765;5552946.186;476005.4716;5552684.173;
20349;AP0349;17.06.2016 07:42;17.06.2016 07:42;476299.276;5552792.417;475865.8569;5553280.793;
20350;AP0350;17.06.2016 07:43;17.06.2016 07:43;476299.1554;5552792.629;476216.8146;5553007.181;
20351;AP0351;17.06.2016 07:43;17.06.2016 07:43;476082.5842;5553047.529;476081.4619;5552657.623;
20352;AP0352;17.06.2016 07:44;17.06.2016 07:44;476039.976;5553053.684;476057.2287;5552577.229;
20353;AP0353;17.06.2016 07:44;17.06.2016 07:44;476716.3165;5552974.182;476077.9787;5552980.796;
20354;AP0354;17.06.2016 07:44;17.06.2016 07:44;476405.1819;5552873.699;476088.3109;5553072.932;
20355;AP0355;17.06.2016 07:44;17.06.2016 07:44;476169.1993;5552734.232;476070.2413;5552927.153;
20356;AP0356;17.06.2016 07:45;17.06.2016 07:45;476136.3896;5552884.985;476167.7946;5552800.728;
20357;AP0357;17.06.2016 07:47;17.06.2016 07:47;476253.6273;5552345.245;476020.6174;5552701.682;
20358;AP0358;17.06.2016 07:49;17.06.2016 07:49;476214.1554;5552303.383;475933.1982;5553289.664;
20359;AP0359;17.06.2016 07:50;17.06.2016 07:50;475981.3959;5552678.71;476227.4749;5553009.928;
20360;AP0360;17.06.2016 07:52;17.06.2016 07:52;476086.7307;5553092.653;475932.398;5553056.652;
20361;AP0361;17.06.2016 07:52;17.06.2016 07:52;476047.4694;5553296.574;476458.2774;5552641.986;
20362;AP0362;17.06.2016 07:54;17.06.2016 07:54;476134.7395;5553104.374;476644.9682;5552581.013;
20363;AP0363;17.06.2016 07:56;17.06.2016 07:56;476644.6708;5553141.052;476707.8117;5552723.394;
20364;AP0364;17.06.2016 07:58;17.06.2016 07:58;476747.0746;5552783.366;476415.5829;5552514.036;
20365;AP0365;17.06.2016 07:59;17.06.2016 07:59;476551.1776;5552751.623;476070.4436;5552784.378;
20366;AP0366;17.06.2016 08:00;17.06.2016 08:00;476680.5264;5552672.883;476075.3475;5552947.309;
20367;AP0367;17.06.2016 08:01;17.06.2016 08:01;476663.116;5552546.521;476281.3243;5552787.058;
20368;AP0368;17.06.2016 08:03;17.06.2016 08:03;476736.661;5552686.543;476303.0226;5552972.664;
20369;AP0369;17.06.2016 08:05;17.06.2016 08:05;476020.6265;5552713.457;476423.7336;5553173.679;
20370;AP0370;17.06.2016 08:08;17.06.2016 08:08;476094.253;5553059.072;476615.4372;5553223.25;
20371;AP0371;17.06.2016 08:09;17.06.2016 08:09;475931.6728;5553062.534;476456.2884;5552885.182;
20372;AP0372;17.06.2016 08:09;17.06.2016 08:09;476084.6839;5553088.873;476451.7041;5553215.259;
20373;AP0373;17.06.2016 08:10;17.06.2016 08:10;476190.6594;5552887.651;476052.3991;5552742.468;
20374;AP0374;17.06.2016 08:10;17.06.2016 08:10;476252.6717;5552852.512;476197.4135;5552740;
20375;AP0375;17.06.2016 08:11;17.06.2016 08:11;476228.9716;5552470.063;476467.5717;5552513.663;
20376;AP0376;17.06.2016 08:11;17.06.2016 08:11;476307.6583;5552260.457;476694.3824;5552266.758;
20377;AP0377;17.06.2016 08:13;17.06.2016 08:13;476289.4034;5553008.158;476246.8592;5552753.36;
20378;AP0378;17.06.2016 08:16;17.06.2016 08:16;476408.6852;5553215.751;475958.1777;5553056.577;
20379;AP0379;17.06.2016 08:17;17.06.2016 08:17;476060.4663;5552928.041;476069.5292;5553017.969;
20380;AP0380;17.06.2016 08:18;17.06.2016 08:18;475866.8091;5553081.758;476177.0027;5552996.646;
20381;AP0381;17.06.2016 08:19;17.06.2016 08:19;476678.2712;5553330.064;476626.2515;5552660.441;
20382;AP0382;17.06.2016 08:20;17.06.2016 08:20;476434.0704;5552977.567;476636.6315;5552912.063;
20383;AP0383;17.06.2016 08:21;17.06.2016 08:21;476818.6518;5553019.972;475864.789;5553157.666;
20384;AP0384;17.06.2016 08:22;17.06.2016 08:22;476625.5489;5552616.375;476061.277;5553297.408;
20385;AP0385;17.06.2016 08:25;17.06.2016 08:25;476130.7687;5553103.42;476746.3911;5553306.876;
20386;AP0386;17.06.2016 08:26;17.06.2016 08:26;476055.4655;5552764.749;476651.5033;5552837.225;
20387;AP0387;17.06.2016 08:26;17.06.2016 08:26;476198.1064;5553002.361;476361.3949;5553153.392;
20388;AP0388;17.06.2016 08:27;17.06.2016 08:27;476878.0191;5552970.809;476581.4205;5553213.073;
20389;AP0389;17.06.2016 08:27;17.06.2016 08:27;476306.9009;5552875.883;476001.2614;5552897.922;
20390;AP0390;17.06.2016 08:29;17.06.2016 08:29;476276.9451;5553043.512;475962.5533;5553291.439;
20391;AP0391;17.06.2016 08:30;17.06.2016 08:30;476090.4163;5552662.239;475961.9471;5552663.75;
20392;AP0392;17.06.2016 08:31;17.06.2016 08:31;476470.1935;5552792.016;476336.1917;5552794.056;
20393;AP0393;17.06.2016 08:32;17.06.2016 08:32;476302.9279;5552872.939;476132.3807;5552909.364;
20394;AP0394;17.06.2016 08:34;17.06.2016 08:34;476156.7592;5552992.045;476278.9307;5552794.864;
20395;AP0395;17.06.2016 08:34;17.06.2016 08:34;476212.8472;5553168.585;476141.1761;5552984.305;
20396;AP0396;17.06.2016 08:35;17.06.2016 08:35;476631.8848;5552930.554;476263.9345;5552793.715;
20397;AP0397;17.06.2016 08:35;17.06.2016 08:35;476046.0626;5552744.654;476385.7723;5552654.735;
20398;AP0398;17.06.2016 08:36;17.06.2016 08:36;476286.6125;5552769.811;476222.968;5552854.427;
20399;AP0399;17.06.2016 08:36;17.06.2016 08:36;476067.6152;5552337.516;476030.5749;5553295.551;
20400;AP0400;17.06.2016 08:40;17.06.2016 08:40;476401.3478;5552502.469;476087.1478;5553048.477;
20401;AP0401;17.06.2016 08:40;17.06.2016 08:40;476351.606;5552259.038;476752.7674;5552784.526;
20402;AP0402;17.06.2016 08:42;17.06.2016 08:42;476589.8223;5552542.01;476889.3052;5552838.461;
20403;AP0403;17.06.2016 08:43;17.06.2016 08:43;476552.7027;5552748.701;476704.6431;5553337.778;
20404;AP0404;17.06.2016 08:43;17.06.2016 08:43;476696.4511;5552372.514;476179.2524;5553055.958;
20405;AP0405;17.06.2016 08:44;17.06.2016 08:44;476191.9212;5552310.647;476437.4079;5553310.653;
20406;AP0406;17.06.2016 08:45;17.06.2016 08:45;475938.498;5552325.347;476737.1275;5553346.286;
20407;AP0407;17.06.2016 08:47;17.06.2016 08:47;476773.9236;5552531.177;476308.1778;5552953.709;
20408;AP0408;17.06.2016 08:49;17.06.2016 08:49;476755.633;5552388.433;476207.6042;5552809.029;
20409;AP0409;17.06.2016 08:50;17.06.2016 08:50;476086.4937;5553298.934;476527.7616;5552808.605;
20410;AP0410;17.06.2016 08:51;17.06.2016 08:51;476178.2;5552802.898;476861.5496;5552927.515;
20411;AP0411;17.06.2016 08:53;17.06.2016 08:53;476122.9454;5552968.994;476066.2281;5552780.543;
20412;AP0412;17.06.2016 08:57;17.06.2016 08:57;476072.5981;5553004.467;476288.8499;5552862.504;
20413;AP0413;17.06.2016 08:57;17.06.2016 08:57;476156.8136;5552786.712;475965.41;5552986.154;
20414;AP0414;17.06.2016 08:59;17.06.2016 08:59;476222.4754;5553030.469;476247.1245;5552854.776;
20415;AP0415;17.06.2016 09:01;17.06.2016 09:01;476372.5606;5553215.178;476155.1926;5552970.884;
20416;AP0416;17.06.2016 09:03;17.06.2016 09:03;476351.0787;5553151.876;476245.4159;5552759.622;
20417;AP0417;17.06.2016 09:06;17.06.2016 09:06;475865.8201;5553277.401;476637.6829;5552564.456;
20418;AP0418;17.06.2016 09:08;17.06.2016 09:08;475953.6351;5552718.724;476680.9356;5552509.785;
20419;AP0419;17.06.2016 09:11;17.06.2016 09:11;476854.3021;5552950.768;476611.8524;5553042.821;
20420;AP0420;17.06.2016 09:13;17.06.2016 09:13;476617.6968;5552940.588;476402.4192;5552873.078;
20421;AP0421;17.06.2016 09:15;17.06.2016 09:15;476143.2436;5552988.973;476698.5938;5552267.074;
20422;AP0422;17.06.2016 09:16;17.06.2016 09:16;476116.781;5552806.646;476879.7415;5552869.145;
20423;AP0423;17.06.2016 09:17;17.06.2016 09:17;476578.8296;5552697.579;475947.0404;5552758.091;
20424;AP0424;17.06.2016 09:20;17.06.2016 09:20;476460.532;5552648.743;476047.6719;5553071.179;
20425;AP0425;17.06.2016 09:20;17.06.2016 09:20;476748.9808;5552478.779;476197.1108;5552376.06;
20426;AP0426;17.06.2016 09:21;17.06.2016 09:21;476418.0762;5552215.566;476226.554;5552234.732;
20427;AP0427;17.06.2016 09:22;17.06.2016 09:22;476486.9837;5553163.464;476499.3527;5552343.114;
20428;AP0428;17.06.2016 09:23;17.06.2016 09:23;476316.5225;5553253.675;476203.5551;5552251;
20429;AP0429;17.06.2016 09:23;17.06.2016 09:23;476696.5218;5552370.647;476220.778;5552504.939;
20430;AP0430;17.06.2016 09:27;17.06.2016 09:27;476888.7009;5552840.4;476063.6507;5552578.297;
20431;AP0431;17.06.2016 09:28;17.06.2016 09:28;476472.3342;5552684.114;476502.2884;5552756.898;
20432;AP0432;17.06.2016 09:29;17.06.2016 09:29;476409.5979;5552528.372;476587.8645;5552747.512;
20433;AP0433;17.06.2016 09:30;17.06.2016 09:30;475972.6093;5552616.122;476633.9935;5552923.116;
20434;AP0434;17.06.2016 09:34;17.06.2016 09:34;476211.8314;5552909.988;476397.4403;5552871.959;
20435;AP0435;17.06.2016 09:35;17.06.2016 09:35;476116.912;5552976.94;476338.3302;5552490.051;
20436;AP0436;17.06.2016 09:37;17.06.2016 09:37;476205.6748;5552940.672;476464.9237;5552428.079;
20437;AP0437;17.06.2016 09:38;17.06.2016 09:38;476117.3581;5552974.151;476209.9846;5552918.639;
20438;AP0438;17.06.2016 09:39;17.06.2016 09:39;476287.3268;5552767.482;476083.534;5553047.726;
20439;AP0439;17.06.2016 09:39;17.06.2016 09:39;476023.2975;5552189.526;476866.708;5552502.359;
20440;AP0440;17.06.2016 09:43;17.06.2016 09:43;476226.9344;5552463.429;476415.2876;5552216.761;
20441;AP0441;17.06.2016 09:46;17.06.2016 09:46;476214.0295;5552571.466;476156.0492;5552893.708;
20442;AP0442;17.06.2016 09:48;17.06.2016 09:48;476698.3529;5552317.637;475867.5313;5553054.618;
20443;AP0443;17.06.2016 09:48;17.06.2016 09:48;476852.7316;5553051.962;476397.5528;5553215.877;
20444;AP0444;17.06.2016 09:50;17.06.2016 09:50;476326.4633;5553230.162;476581.5473;5553141.642;
20445;AP0445;17.06.2016 09:51;17.06.2016 09:51;476646.9897;5552868.667;476527.4721;5552797.056;
20446;AP0446;17.06.2016 09:57;17.06.2016 09:57;476837.6577;5552801.828;476738.2676;5552574.526;
20447;AP0447;17.06.2016 09:57;17.06.2016 09:57;476320.2467;5552869.026;476015.3865;5552823.768;
20448;AP0448;17.06.2016 09:58;17.06.2016 09:58;476279.9849;5552791.426;476020.6127;5552695.653;
20449;AP0449;17.06.2016 10:01;17.06.2016 10:01;476773.9907;5553213.286;476621.764;5552659.412;
20450;AP0450;17.06.2016 10:02;17.06.2016 10:02;476235.6325;5553012.029;476143.15;5552800.384;
20451;AP0451;17.06.2016 10:02;17.06.2016 10:02;475891.6635;5553024.277;476332.3969;5552857.345;
20452;AP0452;17.06.2016 10:03;17.06.2016 10:03;476055.5263;5553056.849;476516.2181;5552786.914;
20453;AP0453;17.06.2016 10:04;17.06.2016 10:04;476292.6357;5552804.107;475873.674;5553016.715;
20454;AP0454;17.06.2016 10:08;17.06.2016 10:08;476175.6374;5552991.471;476075.2822;5552788.782;
20455;AP0455;17.06.2016 10:09;17.06.2016 10:09;476698.4226;5553156.582;476396.5308;5552657.118;
20456;AP0456;17.06.2016 10:11;17.06.2016 10:11;476566.4793;5552869.136;476413.9579;5552747.993;
20457;AP0457;17.06.2016 10:11;17.06.2016 10:11;476435.5271;5552729.028;476494.7681;5552765.12;
20458;AP0458;17.06.2016 10:15;17.06.2016 10:15;476115.9605;5552806.841;476243.2631;5552768.962;
20459;AP0459;17.06.2016 10:16;17.06.2016 10:16;476146.997;5552989.826;476452.8521;5552749.602;
20460;AP0460;17.06.2016 10:19;17.06.2016 10:19;476171.7567;5552995.454;476569.1123;5552865.038;
20461;AP0461;17.06.2016 10:21;17.06.2016 10:21;476304.1179;5552966.653;476390.164;5552892.007;
20462;AP0462;17.06.2016 10:22;17.06.2016 10:22;476222.684;5552855.932;476711.7257;5552972.128;
20463;AP0463;17.06.2016 10:22;17.06.2016 10:22;476015.1604;5552826.309;476658.2548;5552946.414;
20464;AP0464;17.06.2016 10:23;17.06.2016 10:23;475979.4428;5553060.046;476316.8008;5552762.37;
20465;AP0465;17.06.2016 10:25;17.06.2016 10:25;476457.9755;5552762.133;475882.5682;5553162.954;
20466;AP0466;17.06.2016 10:29;17.06.2016 10:29;476802.6491;5552700.443;476288.7021;5553011.321;
20467;AP0467;17.06.2016 10:32;17.06.2016 10:32;476091.4127;5552914.093;475928.0532;5553091.893;
20468;AP0468;17.06.2016 10:34;17.06.2016 10:34;475982.8075;5552679.031;476020.6121;5552694.724;
20469;AP0469;17.06.2016 10:38;17.06.2016 10:38;476174.9604;5552908.71;476628.5555;5552756.529;
20470;AP0470;17.06.2016 10:38;17.06.2016 10:38;476071.6787;5553075.096;476825.7025;5553023.127;
20471;AP0471;17.06.2016 10:39;17.06.2016 10:39;476304.5789;5552939.701;476924.2972;5552823.241;
20472;AP0472;17.06.2016 10:40;17.06.2016 10:40;475865.8304;5553278.35;476467.5408;5552669.747;
20473;AP0473;17.06.2016 10:44;17.06.2016 10:44;476139.8083;5552801.177;476397.1404;5552738.736;
20474;AP0474;17.06.2016 10:45;17.06.2016 10:45;476186.5828;5553025.83;476540.7749;5552843.658;
20475;AP0475;17.06.2016 10:48;17.06.2016 10:48;476012.5987;5552846.859;476300.6573;5552871.255;
20476;AP0476;17.06.2016 10:48;17.06.2016 10:48;476117.3051;5552974.481;476238.6181;5552858.249;
20477;AP0477;17.06.2016 10:50;17.06.2016 10:50;476555.3177;5552858.082;476858.8093;5552936.306;
20478;AP0478;17.06.2016 10:53;17.06.2016 10:53;476412.9591;5552747.444;476608.2264;5552752.024;
20479;AP0479;17.06.2016 10:54;17.06.2016 10:54;476292.267;5552768.142;476347.2947;5552860.692;
20480;AP0480;17.06.2016 10:54;17.06.2016 10:54;476828.9364;5552705.98;476566.8356;5552742.852;
20481;AP0481;17.06.2016 10:55;17.06.2016 10:55;476539.7781;5552773.471;476304.8758;5552962.494;
20482;AP0482;17.06.2016 10:56;17.06.2016 10:56;476755.2019;5552991.581;476159.899;5552873.627;
20483;AP0483;17.06.2016 10:57;17.06.2016 10:57;476423.3877;5553204.144;475977.5435;5552954.259;
20484;AP0484;17.06.2016 10:58;17.06.2016 10:58;476445.3111;5552955.113;476122.7209;5552962.746;
20485;AP0485;17.06.2016 10:58;17.06.2016 10:58;476242.9963;5552770.12;476285.8337;5553024.964;
20486;AP0486;17.06.2016 11:01;17.06.2016 11:01;476303.9734;5552942.433;476107.5722;5552805.893;
20487;AP0487;17.06.2016 11:01;17.06.2016 11:01;476778.1816;5552695.29;476693.1568;5552675.779;
20488;AP0488;17.06.2016 11:04;17.06.2016 11:04;476101.4842;5552803.583;476271.054;5552830.257;
20489;AP0489;17.06.2016 11:06;17.06.2016 11:06;476489.0812;5552806.969;476461.8742;5552652.765;
20490;AP0490;17.06.2016 11:06;17.06.2016 11:06;476113.8681;5552807.338;476679.3672;5552773.847;
20491;AP0491;17.06.2016 11:09;17.06.2016 11:09;476303.0709;5552946.504;475977.4518;5552954.492;
20492;AP0492;17.06.2016 11:13;17.06.2016 11:13;475913.0392;5553033.262;475864.8495;5553187.88;
20493;AP0493;17.06.2016 11:14;17.06.2016 11:14;476018.5906;5552787.781;476111.8455;5552995.931;
20494;AP0494;17.06.2016 11:14;17.06.2016 11:14;476057.8329;5552943.093;475928.8499;5553085.431;
20495;AP0495;17.06.2016 11:15;17.06.2016 11:15;475982.296;5552943.145;476342.9095;5553039.565;
20496;AP0496;17.06.2016 11:15;17.06.2016 11:15;475864.6442;5553168.955;476595.5518;5553054.913;
20497;AP0497;17.06.2016 11:16;17.06.2016 11:16;476209.3497;5552921.614;475976.2254;5553292.265;
20498;AP0498;17.06.2016 11:16;17.06.2016 11:16;475958.0458;5552692.395;476085.6729;5553090.7;
20499;AP0499;17.06.2016 11:20;17.06.2016 11:20;476086.9841;5552936.471;476140.0289;5552869.111;
20500;AP0500;17.06.2016 11:22;17.06.2016 11:22;476060.3667;5553073.25;476102.8435;5552979.092;
20501;AP0501;17.06.2016 11:22;17.06.2016 11:22;476111.0754;5552998.695;476000.9735;5552899.219;
20502;AP0502;17.06.2016 11:27;17.06.2016 11:27;476173.6262;5552735.138;476095.3614;5552977.341;
20503;AP0503;17.06.2016 11:28;17.06.2016 11:28;475972.3662;5552617.207;476419.7139;5552322.926;
20504;AP0504;17.06.2016 11:31;17.06.2016 11:31;476000.6155;5552516.374;476704.8091;5552470.897;
20505;AP0505;17.06.2016 11:32;17.06.2016 11:32;475958.0713;5553056.56;476410.5219;5552667.626;
20506;AP0506;17.06.2016 11:36;17.06.2016 11:36;476137.3631;5552987.636;476402.4461;5552505.918;
20507;AP0507;17.06.2016 11:38;17.06.2016 11:38;476442.8916;5552794.754;476202.6981;5552255.394;
20508;AP0508;17.06.2016 11:38;17.06.2016 11:38;476539.9088;5552842.8;476269.3292;5552588.105;
